iter	MAE
317	0.04560322333
318	0.04559534139
319	0.04558962285
320	0.04558403802
321	0.04557796635
322	0.04557374563
323	0.04556723095
324	0.04556248568
325	0.04555738906
326	0.04555292073
327	0.04554486778
328	0.04553994773
329	0.0455321543
330	0.04552567268
331	0.04552113043
332	0.04551575175
333	0.04550868102
334	0.04550572051
335	0.0455010883
336	0.04549648329
337	0.04549256539
338	0.04548723831
339	0.04547837982
340	0.04547039693
341	0.04546689806
342	0.04545831965
343	0.04545519296
344	0.04544962141
345	0.04544207721
346	0.0454383013
347	0.045431802
348	0.04542645272
349	0.04542369042
350	0.04542028203
351	0.04541657899
352	0.04541009468
353	0.04540272954
354	0.04539831531
355	0.04539245312
356	0.04538631404
357	0.04537985474
358	0.04537348594
359	0.04536933344
360	0.04536327087
361	0.04535822582
362	0.04535591464
363	0.04535058438
364	0.04534344354
365	0.04533920306
366	0.04533861538
367	0.04533473883
368	0.04533103648
369	0.04532359727
370	0.0453193458
371	0.04531654331
372	0.04531101187
373	0.0453081459
374	0.04530161325
375	0.04529626635
376	0.04528993432
377	0.04528114977
378	0.04527701948
379	0.04527146797
380	0.04526911454
381	0.04526594972
382	0.04526101665
383	0.04525737385
384	0.04525225596
385	0.04524644306
386	0.04524178672
387	0.04523708481
388	0.04523241867
389	0.04523193842
390	0.04522634513
391	0.0452232078
392	0.04521884725
393	0.04521238398
394	0.04520589241
395	0.04520359277
396	0.04519868214
397	0.04519296632
398	0.04518811017
399	0.04518227184
400	0.04517889525
401	0.04517872647
402	0.04517533732
403	0.04517190034
404	0.04516853813
405	0.04516356386
406	0.04515139922
407	0.04514792353
408	0.04514264793
409	0.04513874778
410	0.04513338012
411	0.04512617523
412	0.04512146396
413	0.04511466993
414	0.04510925866
415	0.04509983178
416	0.0450963178
417	0.04508933539
418	0.04508433255
419	0.04507826681
420	0.04507409347
421	0.04507121902
422	0.04506451585
423	0.04506137117
424	0.04505788261
425	0.04505415184
426	0.04504783441
427	0.0450454412
428	0.0450402436
429	0.04503647995
430	0.04503307806
431	0.04503152386
432	0.04502890409
433	0.04502592144
434	0.04501879472
435	0.04501343127
436	0.04500761262
437	0.04499964465
438	0.04499268502
439	0.04498709664
440	0.04498252072
441	0.04497936159
442	0.04497930202
443	0.04497363697
444	0.04496952604
445	0.04496557533
446	0.04496049996
447	0.04495760738
448	0.04495453272
449	0.04495012474
450	0.0449442261
451	0.04494132773
452	0.04493723357
453	0.04493456224
454	0.04493033667
455	0.0449237242
456	0.04491871701
457	0.0449146131
458	0.04490911119
459	0.04490309916
460	0.04489972332
461	0.04489532004
462	0.04489066155
463	0.0448874643
464	0.04488210536
465	0.04487507668
466	0.04487287598
467	0.04486272368
468	0.04485787326
469	0.04485368445
470	0.04484990405
471	0.04484467726
472	0.04483790772
473	0.04483438127
474	0.04482946711
475	0.04482383742
476	0.04481931314
477	0.04481465402
478	0.04480855027
479	0.04480548461
480	0.04480144601
481	0.04479826268
482	0.04479310947
483	0.0447914937
484	0.0447849997
485	0.04477844294
486	0.04477211493
487	0.04476571692
488	0.04476066669
489	0.04475739766
490	0.04475317759
491	0.04475004698
492	0.04474656188
493	0.04474210275
494	0.0447366589
495	0.04473212127
496	0.04472649705
497	0.04472386366
498	0.04471790145
499	0.04471328262
500	0.04471129421
501	0.04470671119
502	0.04470122143
503	0.04469568266
504	0.04469056259
505	0.04468718115
506	0.04468193504
507	0.04467900414
508	0.04467395151
509	0.04467031012
510	0.0446653383
511	0.04466335582
512	0.04465722776
513	0.04465205265
514	0.04464510148
515	0.04464079349
516	0.04463590519
517	0.04463001015
518	0.04462571299
519	0.04462017701
520	0.0446159461
521	0.04461177457
522	0.0446088897
523	0.04460508472
524	0.04460142309
525	0.04459581567
526	0.04458730076
527	0.04458298005
528	0.04457756477
529	0.04457358553
530	0.04457069862
531	0.04456730338
532	0.04456180071
533	0.04455352819
534	0.04454662509
535	0.04454233136
536	0.04453726009
537	0.04453098556
538	0.04452743731
539	0.04452381182
540	0.04451343766
541	0.04450814824
542	0.04450157493
543	0.04449682992
544	0.04449426968
545	0.04449207855
546	0.04448860745
547	0.04448520794
548	0.04448071513
549	0.04447344775
550	0.04446906029
551	0.04446650685
552	0.04446269837
553	0.04445622522
554	0.04445331219
555	0.04445024484
556	0.04444598942
557	0.04443937429
558	0.04443181183
559	0.04442680082
560	0.04442305117
561	0.04441667582
562	0.04441006047
563	0.04440282546
564	0.04439965261
565	0.04439519064
566	0.04438889571
567	0.04438439475
568	0.04437938929
569	0.04437383833
570	0.04436707318
571	0.04436315186
572	0.04435843388
573	0.04435498041
574	0.04434836522
575	0.04434388049
576	0.04434233727
577	0.04433805537
578	0.04432755692
579	0.04432393033
580	0.04431812647
581	0.04431374902
582	0.04431082232
583	0.04430731623
584	0.04430536922
585	0.04430059959
586	0.04429227892
587	0.04428754318
588	0.0442830909
589	0.04427885133
590	0.04427634996
591	0.04427329012
592	0.04426871443
593	0.04426582788
594	0.04426163962
595	0.04425592931
596	0.04425331475
597	0.04424815536
598	0.04424183956
599	0.04423185416
600	0.04422201015
601	0.04421508563
602	0.04420645279
603	0.0441999538
604	0.04419518089
605	0.04419244138
606	0.04418602737
607	0.04418161138
608	0.04417762912
609	0.04417444335
610	0.0441693518
611	0.04416496463
612	0.04416054229
613	0.04415664132
614	0.04415247356
615	0.04414608827
616	0.04413821918
617	0.04413444589
618	0.04412828585
619	0.04412199289
620	0.04411983796
621	0.04411207251
622	0.04410821826
623	0.04410424315
624	0.04409730208
625	0.04409215105
626	0.0440886439
627	0.04408295103
628	0.04407791311
629	0.04407154597
630	0.04406558391
631	0.04406205899
632	0.04405651399
633	0.04405128445
634	0.04404577161
635	0.04403932616
636	0.04403328459
637	0.04402850319
638	0.04402567901
639	0.04402185156
640	0.04401862698
641	0.04401529439
642	0.0440124635
643	0.04400819749
644	0.04400445383
645	0.04399919976
646	0.04399411509
647	0.0439911697
648	0.04398694747
649	0.04398111927
650	0.0439781975
651	0.04397424792
652	0.04397089953
653	0.04396354097
654	0.04395825649
655	0.04395139358
656	0.04394369926
657	0.04393999298
658	0.04393529223
659	0.04393239789
660	0.04392847529
661	0.04392403151
662	0.04391903439
663	0.04390991013
664	0.04390421411
665	0.04390029073
666	0.0438950504
667	0.04389120566
668	0.04388559538
669	0.04388051323
670	0.04387517034
671	0.04387159408
672	0.04386698045
673	0.04385799433
674	0.0438512579
675	0.04384770018
676	0.04384226452
677	0.04383130544
678	0.04382576672
679	0.0438221484
680	0.04381468464
681	0.0438116158
682	0.04381032836
683	0.04380507105
684	0.04380380557
685	0.04379799428
686	0.04379129057
687	0.04378799354
688	0.04378521398
689	0.04378118219
690	0.0437788265
691	0.04377656649
692	0.04376482284
693	0.043760426
694	0.04375493628
695	0.04375169744
696	0.043749227
697	0.04374648035
698	0.04373998953
699	0.04373484014
700	0.04373170833
701	0.04372693834
702	0.0437228733
703	0.04371644817
704	0.04371494876
705	0.04370926939
706	0.04370145132
707	0.04369569946
708	0.04369079684
709	0.04368610436
710	0.04368149067
711	0.0436767967
712	0.04367101632
713	0.04366645545
714	0.04366389003
715	0.0436589134
716	0.04365339669
717	0.04365166502
718	0.04364572647
719	0.04364279391
720	0.04363981381
721	0.04363671773
722	0.0436321781
723	0.04363050803
724	0.04362704972
725	0.04362497025
726	0.04362126837
727	0.04361811762
728	0.04361522795
729	0.04361244753
730	0.04360814518
731	0.04360494449
732	0.04360002174
733	0.04359494438
734	0.04358913891
735	0.04358635409
736	0.04358191382
737	0.0435797833
738	0.04357714659
739	0.04356680801
740	0.0435607008
741	0.04355887449
742	0.04355462317
743	0.04355072178
744	0.04354404069
745	0.04353897138
746	0.04353308537
747	0.04352813634
748	0.04352188103
749	0.04351843701
750	0.04351553551
751	0.04351452113
752	0.04350680134
753	0.04350068306
754	0.04349672912
755	0.04349047886
756	0.04348418855
757	0.04347906799
758	0.04347450505
759	0.04347253716
760	0.04346882497
761	0.04346510372
762	0.04346210429
763	0.04345995932
764	0.0434546589
765	0.04344915116
766	0.04344474412
767	0.04344053097
768	0.04343577656
769	0.04342914034
770	0.04342650962
771	0.04342233504
772	0.04341863373
773	0.04341542114
774	0.04340902054
775	0.04340720971
776	0.04340291347
777	0.04339819483
778	0.04339463852
779	0.04339065967
780	0.04338558758
781	0.04337955914
782	0.04337638388
783	0.04337369583
784	0.04337195866
785	0.04336627241
786	0.04336176323
787	0.04335653889
788	0.04335364375
789	0.04335101351
790	0.04334383325
791	0.04333970547
792	0.04333741742
793	0.04333331664
794	0.04332978954
795	0.04332632518
796	0.04332058505
797	0.04331869924
798	0.04331374352
799	0.04330882385
800	0.04330329745
801	0.04329999022
802	0.04329551487
803	0.04329053224
804	0.04328553593
805	0.04328198488
806	0.04326895324
807	0.04326290862
808	0.04325723936
809	0.04325438911
810	0.04324965998
811	0.0432457721
812	0.04324347337
813	0.04324160818
814	0.04323578458
815	0.04323071968
816	0.04322793648
817	0.04322331644
818	0.04322020423
819	0.04321733587
820	0.04321240752
821	0.04321064969
822	0.04320745598
823	0.04320217358
824	0.04319876297
825	0.04319561451
826	0.04319154186
827	0.04318897602
828	0.04318175136
829	0.04317723077
830	0.04317427015
831	0.04316923502
832	0.04316315151
833	0.04315716448
834	0.04315406283
835	0.04315268674
836	0.04314984039
837	0.04314413882
838	0.04314249029
839	0.04313868151
840	0.04313560083
841	0.043132702
842	0.04312864419
843	0.04312527736
844	0.04312314243
845	0.04311960453
846	0.04311172507
847	0.0431104016
848	0.04310630022
849	0.04310392211
850	0.04309985711
851	0.04309675228
852	0.0430931719
853	0.04309007911
854	0.04308158081
855	0.04307355154
856	0.04307060908
857	0.04306721164
858	0.04306406652
859	0.04305955179
860	0.04305730289
861	0.04305133101
862	0.04304570028
863	0.0430434442
864	0.04304159697
865	0.04303788007
866	0.04303007902
867	0.04302554292
868	0.04302135399
869	0.04301729102
870	0.0430128987
871	0.04301034886
872	0.04300827623
873	0.04300263576
874	0.0429994786
875	0.04299189407
876	0.04298890909
877	0.04298437484
878	0.042981056
879	0.04297812517
880	0.04297494169
881	0.04297224366
882	0.04296796068
883	0.04296665475
884	0.04296476858
885	0.04296216776
886	0.04295835551
887	0.04295446552
888	0.04294890177
889	0.04294635857
890	0.04294409658
891	0.04293993414
892	0.04293588472
893	0.04292901446
894	0.04292551624
895	0.04292248444
896	0.04291798562
897	0.04291445334
898	0.0429102102
899	0.04290458602
900	0.0429029304
901	0.0428989157
902	0.0428964517
903	0.04289220587
904	0.04288920676
905	0.04288639993
906	0.04288357332
907	0.04287793508
908	0.04287312833
909	0.04286810647
910	0.04286415189
911	0.04286146746
912	0.04285460002
913	0.04284829535
914	0.04284560069
915	0.04284264878
916	0.04283962082
917	0.04283612388
918	0.04283226387
919	0.04282956531
920	0.04282501167
921	0.0428204667
922	0.04281775791
923	0.04281242704
924	0.04280584784
925	0.04280157337
926	0.04279756437
927	0.0427949696
928	0.04279075494
929	0.04278834524
930	0.04278430507
931	0.04278015984
932	0.04277369444
933	0.0427686874
934	0.04276076412
935	0.04275901859
936	0.04275542881
937	0.04275105445
938	0.04274880076
939	0.04274632187
940	0.04274169812
941	0.04273838025
942	0.04273460102
943	0.04272934173
944	0.04272613327
945	0.04272410972
946	0.0427207106
947	0.04271763878
948	0.04271519442
949	0.04270818846
950	0.04270560082
951	0.04270094654
952	0.04269904566
953	0.0426944668
954	0.04268981872
955	0.04268631024
956	0.04267983146
957	0.04267626438
958	0.04267552061
959	0.04267390809
960	0.04267212177
961	0.04267064232
962	0.04266803232
963	0.04266372893
964	0.04266037487
965	0.04265832622
966	0.04265542925
967	0.04265080737
968	0.04264779089
969	0.04264316153
970	0.04263796941
971	0.04262911823
972	0.04262331409
973	0.0426200541
974	0.0426151193
975	0.04260591085
976	0.04260353673
977	0.0425995097
978	0.04259512136
979	0.04259350122
980	0.0425899719
981	0.04258570468
982	0.04258137708
983	0.04257939632
984	0.04257504335
985	0.04257353603
986	0.04256782474
987	0.04256318203
988	0.0425614212
989	0.04255583628
990	0.0425511005
991	0.04254641375
992	0.04254241712
993	0.04253985495
994	0.04253616343
995	0.04252964332
996	0.04252578933
997	0.04252342925
998	0.04251908521
999	0.04251426196
1000	0.04251239482
1001	0.0425094661
1002	0.04250737011
1003	0.04250238842
1004	0.04250122507
1005	0.0424973981
1006	0.0424944945
1007	0.0424920619
1008	0.04248816061
1009	0.04248346836
1010	0.04247815694
1011	0.04247492927
1012	0.04246931509
1013	0.04246345794
1014	0.04245999407
1015	0.04245675437
1016	0.04245165253
1017	0.04244791966
1018	0.04244249685
1019	0.04243963683
1020	0.04243576262
1021	0.0424316107
1022	0.04242694545
1023	0.0424238447
1024	0.04242112364
1025	0.042417461
1026	0.04241383085
1027	0.04240717111
1028	0.04240390577
1029	0.0423993619
1030	0.04239355606
1031	0.04239073256
1032	0.04238844226
1033	0.04238547062
1034	0.04238310064
1035	0.04237958048
1036	0.04237641276
1037	0.04237204916
1038	0.04237076685
1039	0.04236250496
1040	0.04235998949
1041	0.04235505523
1042	0.04235106404
1043	0.04234602426
1044	0.04234307695
1045	0.04234013314
1046	0.04233643109
1047	0.04233310776
1048	0.04233237489
1049	0.04232758326
1050	0.04232189053
1051	0.04231888847
1052	0.04231519193
1053	0.04231040689
1054	0.04230547508
1055	0.04230065287
1056	0.04229799736
1057	0.04229498146
1058	0.04229136151
1059	0.04228833335
1060	0.0422866567
1061	0.04228315304
1062	0.04228115051
1063	0.0422780969
1064	0.04227513976
1065	0.04227280569
1066	0.04226997277
1067	0.04226513299
1068	0.04226285532
1069	0.04225998048
1070	0.04225559114
1071	0.04225196623
1072	0.0422481556
1073	0.04224690321
1074	0.04224424502
1075	0.04224110762
1076	0.04223901902
1077	0.04223649883
1078	0.0422331293
1079	0.04222774859
1080	0.04222315845
1081	0.04222196924
1082	0.04221827282
1083	0.04221517304
1084	0.04221206276
1085	0.04220719293
1086	0.04220295857
1087	0.0422003922
1088	0.04219794437
1089	0.04219499487
1090	0.04219029448
1091	0.04218762281
1092	0.04218529365
1093	0.04218444803
1094	0.04217996062
1095	0.04217494054
1096	0.04216973396
1097	0.04216484275
1098	0.04216227249
1099	0.04216012665
1100	0.04215672496
1101	0.04215318752
1102	0.04215027592
1103	0.04214843899
1104	0.04214586889
1105	0.04214274759
1106	0.04214013873
1107	0.04213516742
1108	0.04213319969
1109	0.04212979908
1110	0.04212682679
1111	0.04212151503
1112	0.04211633565
1113	0.04211360693
1114	0.04211040631
1115	0.0421068047
1116	0.04210436113
1117	0.04210170632
1118	0.0421001881
1119	0.04209565881
1120	0.04209297144
1121	0.04209127681
1122	0.04208924983
1123	0.04208579659
1124	0.04208048398
1125	0.0420786017
1126	0.04207488609
1127	0.04207408883
1128	0.04206641901
1129	0.04206316671
1130	0.04206027698
1131	0.04205708408
1132	0.04205261694
1133	0.04205049119
1134	0.04204885613
1135	0.04204531353
1136	0.04204108055
1137	0.042036606
1138	0.04203459363
1139	0.04203229524
1140	0.04203063902
1141	0.04202629502
1142	0.04202343843
1143	0.0420188363
1144	0.04201583149
1145	0.04201313683
1146	0.04201102223
1147	0.04200895271
1148	0.04200616046
1149	0.04200222718
1150	0.04199987093
1151	0.04199756445
1152	0.04199408322
1153	0.04198968201
1154	0.04198821665
1155	0.04198574243
1156	0.0419802335
1157	0.04197731078
1158	0.04197597298
1159	0.04197171984
1160	0.04196899321
1161	0.04196636594
1162	0.04196333419
1163	0.04196160018
1164	0.04195733095
1165	0.04195429187
1166	0.04194862569
1167	0.0419450538
1168	0.04194248168
1169	0.04193717266
1170	0.04193553703
1171	0.04193162402
1172	0.04193018529
1173	0.04192788577
1174	0.04192654133
1175	0.04192224835
1176	0.04191699323
1177	0.04191111728
1178	0.04190814815
1179	0.04190497244
1180	0.04190092184
1181	0.04189770427
1182	0.04189642715
1183	0.04189167424
1184	0.04188848117
1185	0.04188515455
1186	0.04188222493
1187	0.04187970525
1188	0.04187708099
1189	0.04187349774
1190	0.04186935352
1191	0.04186344753
1192	0.04185945763
1193	0.04185509386
1194	0.04185280529
1195	0.04184799164
1196	0.04184412046
1197	0.04183678047
1198	0.04183394964
1199	0.04183056565
1200	0.04182794669
1201	0.04182456773
1202	0.04182054679
1203	0.04181808233
1204	0.04181482902
1205	0.04180787976
1206	0.04180413543
1207	0.04179921929
1208	0.0417961841
1209	0.04179091698
1210	0.04178746171
1211	0.04178334537
1212	0.04178129184
1213	0.04177661826
1214	0.0417733309
1215	0.0417719325
1216	0.041769096
1217	0.04176514798
1218	0.04176067691
1219	0.04175790371
1220	0.04175382483
1221	0.04175146721
1222	0.04174986222
1223	0.04174651546
1224	0.04174395585
1225	0.04174088076
1226	0.04173722203
1227	0.04173422688
1228	0.0417314982
1229	0.04172896282
1230	0.04172618412
1231	0.04172348303
1232	0.04172131771
1233	0.04171843815
1234	0.04171445576
1235	0.0417095762
1236	0.04170739909
1237	0.04170205565
1238	0.04169891682
1239	0.04169664898
1240	0.04169389086
1241	0.04168989838
1242	0.04168739338
1243	0.0416850771
1244	0.04168369868
1245	0.04168114425
1246	0.04167939685
1247	0.04167403271
1248	0.04167225137
1249	0.04167050384
1250	0.0416673097
1251	0.04166502208
1252	0.04166151226
1253	0.04165946646
1254	0.04165692247
1255	0.04165359248
1256	0.04164924925
1257	0.04164678397
1258	0.04164496753
1259	0.04164348375
1260	0.04164016616
1261	0.04163718167
1262	0.04163590592
1263	0.04163242262
1264	0.04163086543
1265	0.04162735906
1266	0.04162164766
1267	0.0416198383
1268	0.04161720744
1269	0.04161300087
1270	0.04160865658
1271	0.04160707111
1272	0.04160172479
1273	0.04159758162
1274	0.04159227367
1275	0.04159003295
1276	0.04158724097
1277	0.04158373114
1278	0.04157881702
1279	0.04157608092
1280	0.04157300916
1281	0.04157164031
1282	0.04156965844
1283	0.04156685277
1284	0.041564848
1285	0.04156346718
1286	0.04156174606
1287	0.04155789706
1288	0.04155466441
1289	0.04155220482
1290	0.04155068773
1291	0.04154347828
1292	0.04154013208
1293	0.04153666671
1294	0.04153423127
1295	0.04153052486
1296	0.04152572732
1297	0.0415236948
1298	0.0415190111
1299	0.04151535119
1300	0.04151299332
1301	0.04151007943
1302	0.04150945382
1303	0.04150645561
1304	0.04150235889
1305	0.04149973088
1306	0.04149705302
1307	0.04149465028
1308	0.04149266021
1309	0.04148822495
1310	0.04148634534
1311	0.04148348506
1312	0.04147911916
1313	0.0414763189
1314	0.04147486272
1315	0.04147293615
1316	0.04147108343
1317	0.04146874983
1318	0.04146671508
1319	0.0414633511
1320	0.04146134808
1321	0.04145845353
1322	0.04145642855
1323	0.04145343316
1324	0.04145196039
1325	0.04145013451
1326	0.04144828987
1327	0.04144632148
1328	0.041443137
1329	0.04143994691
1330	0.04143563163
1331	0.04143336216
1332	0.04143091622
1333	0.04142809611
1334	0.04142614687
1335	0.04142287054
1336	0.04142038065
1337	0.04141827987
1338	0.04141669469
1339	0.04141289487
1340	0.04141096893
1341	0.04140967739
1342	0.04140837136
1343	0.04140540035
1344	0.04140213806
1345	0.04139982123
1346	0.04139751161
1347	0.04139659325
1348	0.04139400528
1349	0.04139212675
1350	0.04138970211
1351	0.04138802228
1352	0.04138574107
1353	0.04138359468
1354	0.04138220392
1355	0.0413805588
1356	0.04137725466
1357	0.04137553616
1358	0.04137303789
1359	0.04137060886
1360	0.04136783907
1361	0.04136661066
1362	0.04136259389
1363	0.04135940903
1364	0.04135771198
1365	0.04135532211
1366	0.04135336625
1367	0.04135031852
1368	0.0413489171
1369	0.04134529619
1370	0.04134285254
1371	0.04133859928
1372	0.04133573358
1373	0.04133295593
1374	0.04133034464
1375	0.0413268669
1376	0.04132468894
1377	0.04132156474
1378	0.04131926043
1379	0.04131581298
1380	0.0413142018
1381	0.04131042353
1382	0.04130886078
1383	0.04130705097
1384	0.04130563369
1385	0.04130106698
1386	0.04129910911
1387	0.04129568284
1388	0.04129454209
1389	0.04129338003
1390	0.04129237635
1391	0.0412895879
1392	0.04128690255
1393	0.04128497564
1394	0.04128276029
1395	0.04127857536
1396	0.04127686334
1397	0.04127569213
1398	0.04127443437
1399	0.0412724016
1400	0.04127058666
1401	0.04126977903
1402	0.04126828869
1403	0.04126429788
1404	0.0412621687
1405	0.04125854789
1406	0.04125579282
1407	0.04125339689
1408	0.04125208797
1409	0.04125092301
1410	0.04124721422
1411	0.04124593961
1412	0.04124443851
1413	0.04124417217
1414	0.04124237415
1415	0.04124123382
1416	0.04123770179
1417	0.04123517281
1418	0.04123375968
1419	0.04123180762
1420	0.04122953032
1421	0.04122796799
1422	0.04122539557
1423	0.04122374422
1424	0.04122237208
1425	0.04121979878
1426	0.04121718709
1427	0.04121513646
1428	0.04121323097
1429	0.04120910451
1430	0.0412073665
1431	0.04120466158
1432	0.04120279351
1433	0.04120147087
1434	0.04119864819
1435	0.04119379663
1436	0.04119271518
1437	0.04119003072
1438	0.04118719176
1439	0.04118538447
1440	0.04118405572
1441	0.04118109505
1442	0.04117919784
1443	0.04117653597
1444	0.04117540728
1445	0.04117370317
1446	0.04117224107
1447	0.04117077424
1448	0.04116713252
1449	0.04116445969
1450	0.04116206144
1451	0.04115969746
1452	0.0411581865
1453	0.04115444168
1454	0.04115291217
1455	0.04115065937
1456	0.04114833767
1457	0.04114636291
1458	0.04114452349
1459	0.04114298979
1460	0.04114172318
1461	0.041139515
1462	0.04113668218
1463	0.04113389575
1464	0.04113218391
1465	0.04113014947
1466	0.04112784812
1467	0.04112688951
1468	0.04112451211
1469	0.04112404897
1470	0.04112070385
1471	0.04111767093
1472	0.04111536892
1473	0.04111191355
1474	0.0411094908
1475	0.04110764085
1476	0.04110533388
1477	0.04110222172
1478	0.04110032634
1479	0.04109971738
1480	0.04109721033
1481	0.04109604212
1482	0.04109374255
1483	0.04109065898
1484	0.04108547747
1485	0.04108207345
1486	0.04107964734
1487	0.04107703001
1488	0.04107423689
1489	0.04107194508
1490	0.04106738056
1491	0.04106405447
1492	0.04106223309
1493	0.04105927518
1494	0.04105679753
1495	0.04105454531
1496	0.04105337197
1497	0.04105096522
1498	0.04104963529
